GameID,GameType,HomeTeam,AwayTeam,Date
14037,Regular,Houston Rockets,Golden State Warriors,31-12-2007
14038,Regular,New Orleans Hornets,Toronto Raptors,31-12-2007
14039,Regular,Utah Jazz,Portland Trail Blazers,31-12-2007
14040,Regular,Los Angeles Clippers,Minnesota Timberwolves,31-12-2007
14041,Regular,Seattle SuperSonics,Philadelphia 76ers,31-12-2007
14042,Regular,Charlotte Bobcats,Indiana Pacers,31-12-2007
14043,Regular,Cleveland Cavaliers,Atlanta Hawks,02-01-2008
14044,Regular,Charlotte Bobcats,Chicago Bulls,02-01-2008
14045,Regular,Los Angeles Clippers,New Orleans Hornets,02-01-2008
14046,Regular,Utah Jazz,Philadelphia 76ers,02-01-2008
14047,Regular,Dallas Mavericks,Golden State Warriors,02-01-2008
14048,Regular,Minnesota Timberwolves,Portland Trail Blazers,02-01-2008
14049,Regular,New York Knicks,Sacramento Kings,02-01-2008
14050,Regular,Miami Heat,Milwaukee Bucks,02-01-2008
14051,Regular,Boston Celtics,Houston Rockets,02-01-2008
14052,Regular,Washington Wizards,Detroit Pistons,02-01-2008
14053,Regular,Orlando Magic,New Jersey Nets,02-01-2008
14054,Regular,Indiana Pacers,Memphis Grizzlies,02-01-2008
14055,Regular,Chicago Bulls,Portland Trail Blazers,03-01-2008
14056,Regular,Denver Nuggets,San Antonio Spurs,03-01-2008
14057,Regular,Phoenix Suns,Seattle SuperSonics,03-01-2008
14058,Regular,Los Angeles Lakers,Philadelphia 76ers,04-01-2008
14059,Regular,Golden State Warriors,New Orleans Hornets,04-01-2008
14060,Regular,Dallas Mavericks,Miami Heat,04-01-2008
14061,Regular,San Antonio Spurs,New York Knicks,04-01-2008
14062,Regular,Milwaukee Bucks,Washington Wizards,04-01-2008
14063,Regular,Boston Celtics,Memphis Grizzlies,04-01-2008
14064,Regular,New Jersey Nets,Charlotte Bobcats,04-01-2008
14065,Regular,Cleveland Cavaliers,Sacramento Kings,04-01-2008
14066,Regular,Toronto Raptors,Detroit Pistons,04-01-2008
14067,Regular,Orlando Magic,Houston Rockets,04-01-2008
14068,Regular,Indiana Pacers,Atlanta Hawks,04-01-2008
14069,Regular,Minnesota Timberwolves,Denver Nuggets,04-01-2008
14070,Regular,Phoenix Suns,New Orleans Hornets,05-01-2008
14071,Regular,Portland Trail Blazers,Utah Jazz,05-01-2008
14072,Regular,Chicago Bulls,Sacramento Kings,05-01-2008
14073,Regular,Detroit Pistons,Boston Celtics,05-01-2008
14074,Regular,Atlanta Hawks,New Jersey Nets,05-01-2008
14075,Regular,Houston Rockets,New York Knicks,05-01-2008
14076,Regular,Toronto Raptors,Cleveland Cavaliers,06-01-2008
14077,Regular,Washington Wizards,Seattle SuperSonics,06-01-2008
14078,Regular,Los Angeles Clippers,San Antonio Spurs,06-01-2008
14079,Regular,Minnesota Timberwolves,Dallas Mavericks,06-01-2008
14080,Regular,Memphis Grizzlies,Miami Heat,06-01-2008
14081,Regular,Los Angeles Lakers,Indiana Pacers,06-01-2008
14082,Regular,Charlotte Bobcats,Milwaukee Bucks,06-01-2008
14083,Regular,Denver Nuggets,Philadelphia 76ers,06-01-2008
14084,Regular,Phoenix Suns,Denver Nuggets,07-01-2008
14085,Regular,Golden State Warriors,San Antonio Spurs,07-01-2008
14086,Regular,Charlotte Bobcats,New Jersey Nets,08-01-2008
14087,Regular,Cleveland Cavaliers,Seattle SuperSonics,08-01-2008
14088,Regular,Philadelphia 76ers,Milwaukee Bucks,08-01-2008
14089,Regular,Washington Wizards,Houston Rockets,08-01-2008
14090,Regular,Memphis Grizzlies,Los Angeles Lakers,08-01-2008
14091,Regular,Minnesota Timberwolves,Miami Heat,08-01-2008
14092,Regular,Chicago Bulls,New York Knicks,08-01-2008
14093,Regular,Utah Jazz,Indiana Pacers,08-01-2008
14094,Regular,Sacramento Kings,Orlando Magic,08-01-2008
14095,Regular,New Jersey Nets,Seattle SuperSonics,09-01-2008
14096,Regular,Los Angeles Clippers,Orlando Magic,09-01-2008
14097,Regular,Portland Trail Blazers,Golden State Warriors,09-01-2008
14098,Regular,Phoenix Suns,Indiana Pacers,09-01-2008
14099,Regular,Dallas Mavericks,Detroit Pistons,09-01-2008
14100,Regular,New Orleans Hornets,Los Angeles Lakers,09-01-2008
14101,Regular,Toronto Raptors,Philadelphia 76ers,09-01-2008
14102,Regular,New York Knicks,Houston Rockets,09-01-2008
14103,Regular,Boston Celtics,Charlotte Bobcats,09-01-2008
14104,Regular,Atlanta Hawks,Cleveland Cavaliers,09-01-2008
14105,Regular,Milwaukee Bucks,Miami Heat,09-01-2008
14106,Regular,Utah Jazz,Phoenix Suns,10-01-2008
14107,Regular,San Antonio Spurs,Detroit Pistons,10-01-2008
14108,Regular,Sacramento Kings,Memphis Grizzlies,10-01-2008
14109,Regular,Denver Nuggets,Orlando Magic,11-01-2008
14110,Regular,Golden State Warriors,Memphis Grizzlies,11-01-2008
14111,Regular,Seattle SuperSonics,Dallas Mavericks,11-01-2008
14112,Regular,Houston Rockets,Minnesota Timberwolves,11-01-2008
14113,Regular,Los Angeles Lakers,Milwaukee Bucks,11-01-2008
14114,Regular,New Orleans Hornets,Miami Heat,11-01-2008
14115,Regular,Philadelphia 76ers,Chicago Bulls,11-01-2008
14116,Regular,New Jersey Nets,Boston Celtics,11-01-2008
14117,Regular,Cleveland Cavaliers,Charlotte Bobcats,11-01-2008
14118,Regular,Atlanta Hawks,Washington Wizards,11-01-2008
14119,Regular,New York Knicks,Toronto Raptors,11-01-2008
14120,Regular,Los Angeles Clippers,Dallas Mavericks,12-01-2008
14121,Regular,Utah Jazz,Orlando Magic,12-01-2008
14122,Regular,Phoenix Suns,Milwaukee Bucks,12-01-2008
14123,Regular,Sacramento Kings,Indiana Pacers,12-01-2008
14124,Regular,Washington Wizards,Boston Celtics,12-01-2008
14125,Regular,Charlotte Bobcats,Detroit Pistons,12-01-2008
14126,Regular,San Antonio Spurs,Minnesota Timberwolves,12-01-2008
14127,Regular,Toronto Raptors,Portland Trail Blazers,13-01-2008
14128,Regular,Atlanta Hawks,Chicago Bulls,13-01-2008
14129,Regular,Houston Rockets,New Orleans Hornets,13-01-2008
14130,Regular,New York Knicks,Detroit Pistons,13-01-2008
14131,Regular,Golden State Warriors,Indiana Pacers,13-01-2008
14132,Regular,Los Angeles Lakers,Memphis Grizzlies,13-01-2008
14133,Regular,Seattle SuperSonics,Los Angeles Lakers,14-01-2008
14134,Regular,Utah Jazz,Milwaukee Bucks,14-01-2008
14135,Regular,Sacramento Kings,Dallas Mavericks,14-01-2008
14136,Regular,San Antonio Spurs,Philadelphia 76ers,14-01-2008
14137,Regular,Boston Celtics,Washington Wizards,14-01-2008
14138,Regular,Charlotte Bobcats,Denver Nuggets,14-01-2008
14139,Regular,New Jersey Nets,Portland Trail Blazers,14-01-2008
14140,Regular,Houston Rockets,Philadelphia 76ers,15-01-2008
14141,Regular,Atlanta Hawks,Denver Nuggets,15-01-2008
14142,Regular,Orlando Magic,Chicago Bulls,15-01-2008
14143,Regular,Detroit Pistons,Toronto Raptors,15-01-2008
14144,Regular,New York Knicks,Washington Wizards,15-01-2008
14145,Regular,Memphis Grizzlies,Cleveland Cavaliers,15-01-2008
14146,Regular,Minnesota Timberwolves,Golden State Warriors,15-01-2008
14147,Regular,Los Angeles Clippers,Phoenix Suns,15-01-2008
14148,Regular,New Jersey Nets,New York Knicks,16-01-2008
14149,Regular,Boston Celtics,Portland Trail Blazers,16-01-2008
14150,Regular,Toronto Raptors,Sacramento Kings,16-01-2008
14151,Regular,New Orleans Hornets,Seattle SuperSonics,16-01-2008
14152,Regular,Indiana Pacers,Golden State Warriors,16-01-2008
14153,Regular,Charlotte Bobcats,Orlando Magic,16-01-2008
14154,Regular,Milwaukee Bucks,Atlanta Hawks,16-01-2008
14155,Regular,Miami Heat,Chicago Bulls,16-01-2008
14156,Regular,Los Angeles Lakers,Phoenix Suns,17-01-2008
14157,Regular,San Antonio Spurs,Cleveland Cavaliers,17-01-2008
14158,Regular,Denver Nuggets,Utah Jazz,17-01-2008
14159,Regular,Phoenix Suns,Minnesota Timberwolves,18-01-2008
14160,Regular,Miami Heat,Portland Trail Blazers,18-01-2008
14161,Regular,Toronto Raptors,Atlanta Hawks,18-01-2008
14162,Regular,Washington Wizards,New York Knicks,18-01-2008
14163,Regular,Boston Celtics,Philadelphia 76ers,18-01-2008
14164,Regular,Detroit Pistons,Sacramento Kings,18-01-2008
14165,Regular,Memphis Grizzlies,Seattle SuperSonics,18-01-2008
14166,Regular,New Orleans Hornets,Charlotte Bobcats,18-01-2008
14167,Regular,Utah Jazz,Los Angeles Clippers,18-01-2008
14168,Regular,Chicago Bulls,Golden State Warriors,18-01-2008
14169,Regular,Dallas Mavericks,Seattle SuperSonics,19-01-2008
14170,Regular,Philadelphia 76ers,Toronto Raptors,19-01-2008
14171,Regular,Los Angeles Clippers,New Jersey Nets,19-01-2008
14172,Regular,Milwaukee Bucks,Golden State Warriors,19-01-2008
14173,Regular,Denver Nuggets,Minnesota Timberwolves,19-01-2008
14174,Regular,Houston Rockets,San Antonio Spurs,19-01-2008
14175,Regular,Indiana Pacers,Sacramento Kings,19-01-2008
14176,Regular,Miami Heat,New York Knicks,19-01-2008
14177,Regular,Orlando Magic,Portland Trail Blazers,19-01-2008
14178,Regular,Charlotte Bobcats,Memphis Grizzlies,19-01-2008
14179,Regular,Chicago Bulls,Detroit Pistons,19-01-2008
14180,Regular,Phoenix Suns,New Jersey Nets,20-01-2008
14181,Regular,Memphis Grizzlies,Chicago Bulls,21-01-2008
14182,Regular,Orlando Magic,Detroit Pistons,21-01-2008
14183,Regular,Golden State Warriors,Minnesota Timberwolves,21-01-2008
14184,Regular,Los Angeles Lakers,Denver Nuggets,21-01-2008
14185,Regular,Miami Heat,Cleveland Cavaliers,21-01-2008
14186,Regular,New Orleans Hornets,Milwaukee Bucks,21-01-2008
14187,Regular,Washington Wizards,Dallas Mavericks,21-01-2008
14188,Regular,Houston Rockets,Seattle SuperSonics,21-01-2008
14189,Regular,Philadelphia 76ers,Indiana Pacers,21-01-2008
14190,Regular,Atlanta Hawks,Portland Trail Blazers,21-01-2008
14191,Regular,Los Angeles Clippers,Utah Jazz,21-01-2008
14192,Regular,New York Knicks,Boston Celtics,21-01-2008
14193,Regular,Charlotte Bobcats,San Antonio Spurs,21-01-2008
14194,Regular,Milwaukee Bucks,Phoenix Suns,22-01-2008
14195,Regular,Sacramento Kings,New Jersey Nets,22-01-2008
14196,Regular,Seattle SuperSonics,Houston Rockets,23-01-2008
14197,Regular,San Antonio Spurs,Los Angeles Lakers,23-01-2008
14198,Regular,Denver Nuggets,Atlanta Hawks,23-01-2008
14199,Regular,Chicago Bulls,Indiana Pacers,23-01-2008
14200,Regular,New Orleans Hornets,Portland Trail Blazers,23-01-2008
14201,Regular,Philadelphia 76ers,Detroit Pistons,23-01-2008
14202,Regular,Memphis Grizzlies,Orlando Magic,23-01-2008
14203,Regular,Boston Celtics,Toronto Raptors,23-01-2008
14204,Regular,Los Angeles Clippers,Sacramento Kings,23-01-2008
14205,Regular,Cleveland Cavaliers,Washington Wizards,23-01-2008
14206,Regular,Charlotte Bobcats,Dallas Mavericks,23-01-2008
14207,Regular,Minnesota Timberwolves,Phoenix Suns,23-01-2008
14208,Regular,Golden State Warriors,New Jersey Nets,24-01-2008
14209,Regular,Milwaukee Bucks,Indiana Pacers,24-01-2008
14210,Regular,Miami Heat,San Antonio Spurs,24-01-2008
14211,Regular,Seattle SuperSonics,Atlanta Hawks,25-01-2008
14212,Regular,Portland Trail Blazers,Houston Rockets,25-01-2008
14213,Regular,Utah Jazz,Sacramento Kings,25-01-2008
14214,Regular,Dallas Mavericks,Los Angeles Lakers,25-01-2008
14215,Regular,Chicago Bulls,Charlotte Bobcats,25-01-2008
14216,Regular,New Orleans Hornets,Los Angeles Clippers,25-01-2008
14217,Regular,Denver Nuggets,New Jersey Nets,25-01-2008
14218,Regular,Boston Celtics,Minnesota Timberwolves,25-01-2008
14219,Regular,Washington Wizards,Memphis Grizzlies,25-01-2008
14220,Regular,Toronto Raptors,Milwaukee Bucks,25-01-2008
14221,Regular,Detroit Pistons,Orlando Magic,25-01-2008
14222,Regular,Cleveland Cavaliers,Phoenix Suns,25-01-2008
14223,Regular,New York Knicks,Philadelphia 76ers,25-01-2008
14224,Regular,Miami Heat,Indiana Pacers,26-01-2008
14225,Regular,Charlotte Bobcats,Philadelphia 76ers,26-01-2008
14226,Regular,Memphis Grizzlies,Los Angeles Clippers,26-01-2008
14227,Regular,San Antonio Spurs,New Orleans Hornets,26-01-2008
14228,Regular,Minnesota Timberwolves,New Jersey Nets,27-01-2008
14229,Regular,Golden State Warriors,New York Knicks,27-01-2008
14230,Regular,Seattle SuperSonics,Sacramento Kings,27-01-2008
14231,Regular,Dallas Mavericks,Denver Nuggets,27-01-2008
14232,Regular,Houston Rockets,Utah Jazz,27-01-2008
14233,Regular,Milwaukee Bucks,Washington Wizards,27-01-2008
14234,Regular,Los Angeles Lakers,Cleveland Cavaliers,27-01-2008
14235,Regular,Orlando Magic,Boston Celtics,27-01-2008
14236,Regular,Chicago Bulls,Phoenix Suns,27-01-2008
14237,Regular,Portland Trail Blazers,Atlanta Hawks,27-01-2008
14238,Regular,Memphis Grizzlies,Dallas Mavericks,28-01-2008
14239,Regular,New Orleans Hornets,Denver Nuggets,28-01-2008
14240,Regular,Utah Jazz,San Antonio Spurs,28-01-2008
14241,Regular,Los Angeles Clippers,Charlotte Bobcats,28-01-2008
14242,Regular,Los Angeles Lakers,New York Knicks,29-01-2008
14243,Regular,Seattle SuperSonics,San Antonio Spurs,29-01-2008
14244,Regular,Phoenix Suns,Atlanta Hawks,29-01-2008
14245,Regular,Houston Rockets,Golden State Warriors,29-01-2008
14246,Regular,Washington Wizards,Toronto Raptors,29-01-2008
14247,Regular,New Jersey Nets,Milwaukee Bucks,29-01-2008
14248,Regular,Miami Heat,Boston Celtics,29-01-2008
14249,Regular,Indiana Pacers,Detroit Pistons,29-01-2008
14250,Regular,Chicago Bulls,Minnesota Timberwolves,29-01-2008
14251,Regular,Los Angeles Clippers,Atlanta Hawks,30-01-2008
14252,Regular,Sacramento Kings,Charlotte Bobcats,30-01-2008
14253,Regular,Utah Jazz,New York Knicks,30-01-2008
14254,Regular,New Orleans Hornets,Golden State Warriors,30-01-2008
14255,Regular,Portland Trail Blazers,Cleveland Cavaliers,30-01-2008
14256,Regular,Memphis Grizzlies,Denver Nuggets,30-01-2008
14257,Regular,Toronto Raptors,Washington Wizards,30-01-2008
14258,Regular,Philadelphia 76ers,Milwaukee Bucks,30-01-2008
14259,Regular,Orlando Magic,Miami Heat,30-01-2008
14260,Regular,Minnesota Timberwolves,Chicago Bulls,30-01-2008
14261,Regular,Detroit Pistons,Los Angeles Lakers,31-01-2008
14262,Regular,Boston Celtics,Dallas Mavericks,31-01-2008
14263,Regular,Seattle SuperSonics,Cleveland Cavaliers,31-01-2008
14264,Regular,Phoenix Suns,San Antonio Spurs,31-01-2008
14265,Regular,Portland Trail Blazers,New York Knicks,01-02-2008
14266,Regular,Golden State Warriors,Charlotte Bobcats,01-02-2008
14267,Regular,Sacramento Kings,New Orleans Hornets,01-02-2008
14268,Regular,Washington Wizards,Utah Jazz,01-02-2008
14269,Regular,Minnesota Timberwolves,Los Angeles Clippers,01-02-2008
14270,Regular,Toronto Raptors,Los Angeles Lakers,01-02-2008
14271,Regular,Philadelphia 76ers,Orlando Magic,01-02-2008
14272,Regular,Indiana Pacers,Houston Rockets,01-02-2008
14273,Regular,Miami Heat,New Jersey Nets,01-02-2008
14274,Regular,Seattle SuperSonics,New York Knicks,02-02-2008
14275,Regular,Atlanta Hawks,New Jersey Nets,02-02-2008
14276,Regular,Indiana Pacers,Orlando Magic,02-02-2008
14277,Regular,Cleveland Cavaliers,Los Angeles Clippers,02-02-2008
14278,Regular,Memphis Grizzlies,Utah Jazz,02-02-2008
14279,Regular,Milwaukee Bucks,Houston Rockets,02-02-2008
14280,Regular,Denver Nuggets,Charlotte Bobcats,02-02-2008
14281,Regular,Sacramento Kings,Chicago Bulls,02-02-2008
14282,Regular,Washington Wizards,Los Angeles Lakers,03-02-2008
14283,Regular,Detroit Pistons,Dallas Mavericks,03-02-2008
14284,Regular,Atlanta Hawks,Philadelphia 76ers,04-02-2008
14285,Regular,Orlando Magic,Dallas Mavericks,04-02-2008
14286,Regular,Miami Heat,Toronto Raptors,04-02-2008
14287,Regular,New York Knicks,Los Angeles Clippers,04-02-2008
14288,Regular,Minnesota Timberwolves,Houston Rockets,04-02-2008
14289,Regular,Phoenix Suns,Charlotte Bobcats,04-02-2008
14290,Regular,Utah Jazz,New Orleans Hornets,04-02-2008
14291,Regular,Portland Trail Blazers,Denver Nuggets,04-02-2008
14292,Regular,Seattle SuperSonics,Chicago Bulls,04-02-2008
14293,Regular,Memphis Grizzlies,Milwaukee Bucks,05-02-2008
14294,Regular,New Jersey Nets,Los Angeles Lakers,05-02-2008
14295,Regular,Cleveland Cavaliers,Boston Celtics,05-02-2008
14296,Regular,Indiana Pacers,San Antonio Spurs,05-02-2008
14297,Regular,Philadelphia 76ers,Washington Wizards,05-02-2008
14298,Regular,Dallas Mavericks,Milwaukee Bucks,06-02-2008
14299,Regular,Portland Trail Blazers,Chicago Bulls,06-02-2008
14300,Regular,Phoenix Suns,New Orleans Hornets,06-02-2008
14301,Regular,Denver Nuggets,Utah Jazz,06-02-2008
14302,Regular,New York Knicks,Indiana Pacers,06-02-2008
14303,Regular,Sacramento Kings,Seattle SuperSonics,06-02-2008
14304,Regular,Boston Celtics,Los Angeles Clippers,06-02-2008
14305,Regular,Washington Wizards,San Antonio Spurs,06-02-2008
14306,Regular,Orlando Magic,New Jersey Nets,06-02-2008
14307,Regular,Atlanta Hawks,Los Angeles Lakers,06-02-2008
14308,Regular,Detroit Pistons,Miami Heat,06-02-2008
14309,Regular,Philadelphia 76ers,Miami Heat,07-02-2008
14310,Regular,Houston Rockets,Cleveland Cavaliers,07-02-2008
14311,Regular,Golden State Warriors,Chicago Bulls,07-02-2008
14312,Regular,Denver Nuggets,Washington Wizards,08-02-2008
14313,Regular,Sacramento Kings,Utah Jazz,08-02-2008
14314,Regular,Phoenix Suns,Seattle SuperSonics,08-02-2008
14315,Regular,Dallas Mavericks,Memphis Grizzlies,08-02-2008
14316,Regular,Detroit Pistons,Portland Trail Blazers,08-02-2008
14317,Regular,Minnesota Timberwolves,Boston Celtics,08-02-2008
14318,Regular,Atlanta Hawks,Cleveland Cavaliers,08-02-2008
14319,Regular,Toronto Raptors,Los Angeles Clippers,08-02-2008
14320,Regular,Orlando Magic,Los Angeles Lakers,08-02-2008
14321,Regular,Charlotte Bobcats,New Jersey Nets,08-02-2008
14322,Regular,New York Knicks,San Antonio Spurs,08-02-2008
14323,Regular,Indiana Pacers,Portland Trail Blazers,09-02-2008
14324,Regular,Philadelphia 76ers,Los Angeles Clippers,09-02-2008
14325,Regular,New Orleans Hornets,Memphis Grizzlies,09-02-2008
14326,Regular,Houston Rockets,Atlanta Hawks,09-02-2008
14327,Regular,Milwaukee Bucks,New York Knicks,09-02-2008
14328,Regular,Utah Jazz,Chicago Bulls,09-02-2008
14329,Regular,Golden State Warriors,Sacramento Kings,09-02-2008
14330,Regular,Cleveland Cavaliers,Denver Nuggets,10-02-2008
14331,Regular,Phoenix Suns,Washington Wizards,10-02-2008
14332,Regular,Minnesota Timberwolves,Toronto Raptors,10-02-2008
14333,Regular,Miami Heat,Los Angeles Lakers,10-02-2008
14334,Regular,Detroit Pistons,Charlotte Bobcats,10-02-2008
14335,Regular,Boston Celtics,San Antonio Spurs,10-02-2008
14336,Regular,New Jersey Nets,Dallas Mavericks,10-02-2008
14337,Regular,Charlotte Bobcats,Los Angeles Lakers,11-02-2008
14338,Regular,Orlando Magic,Cleveland Cavaliers,11-02-2008
14339,Regular,Philadelphia 76ers,Dallas Mavericks,11-02-2008
14340,Regular,Toronto Raptors,San Antonio Spurs,11-02-2008
14341,Regular,Milwaukee Bucks,Los Angeles Clippers,11-02-2008
14342,Regular,Houston Rockets,Portland Trail Blazers,11-02-2008
14343,Regular,Golden State Warriors,Washington Wizards,11-02-2008
14344,Regular,Chicago Bulls,New Orleans Hornets,12-02-2008
14345,Regular,Memphis Grizzlies,Sacramento Kings,12-02-2008
14346,Regular,New Jersey Nets,Minnesota Timberwolves,12-02-2008
14347,Regular,Miami Heat,Denver Nuggets,12-02-2008
14348,Regular,Atlanta Hawks,Detroit Pistons,12-02-2008
14349,Regular,Indiana Pacers,Boston Celtics,12-02-2008
14350,Regular,Milwaukee Bucks,New Orleans Hornets,13-02-2008
14351,Regular,Seattle SuperSonics,Utah Jazz,13-02-2008
14352,Regular,Golden State Warriors,Phoenix Suns,13-02-2008
14353,Regular,Houston Rockets,Sacramento Kings,13-02-2008
14354,Regular,Dallas Mavericks,Portland Trail Blazers,13-02-2008
14355,Regular,Minnesota Timberwolves,Los Angeles Lakers,13-02-2008
14356,Regular,Los Angeles Clippers,Washington Wizards,13-02-2008
14357,Regular,Detroit Pistons,Indiana Pacers,13-02-2008
14358,Regular,Toronto Raptors,New Jersey Nets,13-02-2008
14359,Regular,Philadelphia 76ers,Memphis Grizzlies,13-02-2008
14360,Regular,Orlando Magic,Denver Nuggets,13-02-2008
14361,Regular,Cleveland Cavaliers,San Antonio Spurs,13-02-2008
14362,Regular,Charlotte Bobcats,Atlanta Hawks,13-02-2008
14363,Regular,Boston Celtics,New York Knicks,13-02-2008
14364,Regular,Chicago Bulls,Miami Heat,14-02-2008
14365,Regular,Phoenix Suns,Dallas Mavericks,14-02-2008
14366,Regular,Los Angeles Lakers,Atlanta Hawks,19-02-2008
14367,Regular,Seattle SuperSonics,Memphis Grizzlies,19-02-2008
14368,Regular,Portland Trail Blazers,Sacramento Kings,19-02-2008
14369,Regular,Utah Jazz,Golden State Warriors,19-02-2008
14370,Regular,Denver Nuggets,Boston Celtics,19-02-2008
14371,Regular,Detroit Pistons,Orlando Magic,19-02-2008
14372,Regular,Minnesota Timberwolves,Philadelphia 76ers,19-02-2008
14373,Regular,Washington Wizards,New York Knicks,19-02-2008
14374,Regular,Cleveland Cavaliers,Houston Rockets,19-02-2008
14375,Regular,San Antonio Spurs,Charlotte Bobcats,19-02-2008
14376,Regular,Phoenix Suns,Los Angeles Lakers,20-02-2008
14377,Regular,Los Angeles Clippers,Memphis Grizzlies,20-02-2008
